indice,titulo,identificador,estado_metadatos,cant_errores,cant_distribuciones
0,Regiones Turisticas,622fa8e1-8db2-4942-8fb0-71af6cc3dc42,OK,0,1
1,Agencias de viajes,56bb87a0-2f6d-4f5d-a7f0-1ee81766879f,OK,0,1
