indice,titulo,identificador,estado_metadatos,cant_errores,cant_distribuciones
224,Licenciatarios TIC,53361de3-b7f9-4c51-b227-a7f0f6e1a7ec,ERROR,2,3
225,Licitaciones,f0f2c2c3-6676-4037-aef8-cee0333f69a7,ERROR,2,3
226,Listado de estaciones repetidoras,bddacb5a-6169-4a0b-8378-520b19c6b3dc,ERROR,2,3
227,Listado de mediaciones prejudiciales y judiciales. Ley 26.589,4fcb30db-dbcc-44f2-aeb8-d7f36d052373,ERROR,2,4
228,Listado de mediadores,9b54499e-348b-4165-a4f1-9bdc857dbbb3,ERROR,2,4
229,Listado de Personal,5000a0c4-1674-4686-a441-3f6bca2ab672,ERROR,2,3
230,Listado de prestadores de telefonía,c321b40a-c161-4f4b-ba42-eb09f94a2827,ERROR,2,3
231,Listado de Proveedores,7fc6ddc7-3c28-44f2-adc6-c9c371b7abfe,ERROR,2,3
232,Listado de Radioaficionados,b68aa851-6627-48d3-b778-795a0d64817e,ERROR,2,3
233,Listado de radioclubes,da0bcfca-0b23-4e6d-932b-bf91754f9152,ERROR,2,3
234,Magistrados de la Justicia Federal y de la Justicia Nacional,7d8e2041-b8f9-494f-9532-64111af4eaaa,ERROR,2,5
235,Megabits de velocidad entregados por provincia,d16391d5-aa78-4dc2-8eab-2a8033d62a8b,ERROR,2,3
236,Nombres de personas físicas,b8418d41-8e0c-4e85-8aa8-80d51a840132,ERROR,2,21
237,Notas y multas a empresas de GLP,19ec0c26-0117-4a6c-8028-4ee982f886e5,ERROR,2,3
238,Numeración geográfica,6a494901-034f-40a9-92c3-67775b40db3a,ERROR,2,3
239,Numeración no geográfica,2305f6a6-12bb-4b06-aa77-285776da5d6a,ERROR,2,3
240,Número de SMS enviados,33dedc01-f3d1-4440-9c78-00378ae61785,ERROR,2,3
241,Obras de GAS,1f81adbe-df3d-494c-943d-3f33bf4c7483,ERROR,2,1
242,Obras de generación de electricidad,036d87e5-11a4-481b-bbb7-d55026963fc1,ERROR,2,1
243,Obras de transmisión y distribución,d5b1b8fa-a9c4-4df2-8376-5dc617f1a8b6,ERROR,2,1
244,Oferta y Demanda Global en australes a precios de 1970,76c1a7b5-ce6d-49c9-8762-197ab4720ee3,ERROR,2,1
245,Oferta y Demanda Globales. Base 1993,0d7894d8-02ae-48eb-a227-3ca934488bb6,ERROR,2,4
246,Oferta y Demanda Globales. Base 2004,84546830-cb0b-4655-8337-b3e8eb464b81,ERROR,2,4
247,Oferta y Demanda Globales. Datos desestacionalizados. Base 1993,8993dc83-7305-4a68-b0e6-0d80e76a4151,ERROR,2,2
248,Oferta y Demanda Globales. Datos desestacionalizados. Base 2004,b5532163-10c6-4052-968b-8bf9bc6c44af,ERROR,2,2
249,Oferta y Demanda Global en millones de pesos de 1960,82e617d2-cec2-426e-9a6e-da9ea3b48a41,ERROR,2,1
250,Oferta y Demanda Global en millones de pesos de 1970,5790a2b6-5650-4352-bdc6-8905b5afe610,ERROR,2,1
251,Padrón de medidores de petróleo y gas,51144cef-5e05-461c-9e47-9fefb11f0210,ERROR,2,4
252,Padrón de operadores autorizados para la venta de combustibles líquidos,9b4f7900-d521-4d14-a5a7-9ab3622c58a4,ERROR,2,1
253,Padrón según Resolución 1104/2004,b51d4697-161f-4e11-ac7a-728b25b9aac0,ERROR,2,3
254,Participación de importaciones mineras por rubro,14661610-9f6e-47dd-b683-156d105f77ec,ERROR,2,1
255,Participación de los principales socios comerciales en el comercio argentino,0783da09-75b5-4929-90ad-5b234d515934,ERROR,2,1
256,Pauta Oficial,122808ec-dcd1-4a9b-aafe-8fa80ac2a2f4,ERROR,2,5
257,Penetración del Internet fijo por provincia (accesos por cada 100 habitantes),3716fbb1-c079-4fba-96e8-ad39e2a188af,ERROR,2,3
258,Penetración nacional del Internet fijo,6ef2cf41-b847-4aad-b46b-aedcce7581f7,ERROR,2,3
259,Penetración nacional de la telefonía móvil (accesos por cada 100 habitantes),33987721-a57d-40d7-bde8-e7afd32b5d1d,ERROR,2,3
260,Penetración total nacional de la telefonía fija por trimestre,616e3e97-0719-45ea-876e-0ad6dfc88efa,ERROR,2,3
261,Penetración total nacional de la televisión por suscripción y satelital,06c06e5f-4466-4fc5-bdfb-02498a83c985,ERROR,2,3
262,Perforación de pozos de petróleo y gas,d75e1c5c-e5db-483c-afab-9d04cacfb62a,ERROR,2,7
263,Personal ocupado por trimestre en el correo oficial y en operadores privados,cd07bf29-f6e1-4627-accb-3ee2bf7b0073,ERROR,2,3
264,Personal por Gerencia,6b3b25d5-213c-4fb8-bd47-6cc7a1821876,ERROR,2,3
265,Planes de Apertura de Datos,43c2e6ae-f0a7-4688-b5aa-2aa6f4811a9c,ERROR,2,1
266,Plantas Productoras de Aceite Vegetal,7c991b88-74bc-47ac-96ae-6f8a88385768,ERROR,2,2
267,Población con ingresos por debajo de la línea de indigencia  EPH puntual y continua,1be926ac-4d42-4c00-afca-dfe664cb8eaf,ERROR,2,1
268,Población con ingresos por debajo de la línea de pobreza  EPH puntual y continua,b0d325de-5ecf-4c4a-8285-234dc7e4598d,ERROR,2,1
269,"Población Urbana, Población Económicamente Activa, ocupados, desocupados y subocupados",0f385fea-8127-41cc-bf71-3bc56f441b54,ERROR,2,2
270,Poder de compra de las exportaciones de bienes y ganancia del intercambio,339761fe-2f40-45f7-8a51-744e0adef437,ERROR,2,1
271,Poder de compra de las exportaciones de bienes y ganancia del intercambio. Base 2004,87139a90-1b55-4775-bbb4-872af3963c28,ERROR,2,1
272,Portabilidad numérica móvil: portaciones netas mensuales por operador,d966551e-693a-4dbc-8090-5ac76d18be8e,ERROR,2,3
273,Posición de Inversión Internacional neta,c6df387f-7f85-4a55-9ed5-31b22fbad5eb,ERROR,2,3
274,Posición de inversión Nacional (Base 1991),1b964e41-b427-497f-a657-e2bcfe549dde,ERROR,2,1
275,Precios de biodiesel,95ceb8d1-ae9b-4ae0-b9f3-97dc56206e9c,ERROR,2,1
276,Precios de bioetanol,378b7db5-3964-42ef-a163-3ba510bca2e3,ERROR,2,2
277,Precios EESS - Resolución 1104/04,9a7bcba1-3603-451a-940a-0017c25c3955,ERROR,2,14
278,Precios internacionales e índices de materias primas. Base 1980,f3e76629-d85b-442d-bcd0-4f1ede6506c4,ERROR,2,3
279,Precios en Surtidor - Resolución 314/2016,f2456f93-7919-4b8e-83ab-ddc9c4586da5,ERROR,2,3
280,Préstamos a las entidades financieras,b4c80de0-ef00-441d-ac91-2bd3728f2945,ERROR,2,1
281,Principales productos exportados por rubro,e5d380e8-16f4-46db-872b-433696803deb,ERROR,2,1
282,Principales tasas de interés,3cad7f29-54b0-444e-99e8-d4bd676e1d52,ERROR,2,2
283,Principales Tasas de Interés de Referencia,0424f93a-a3bc-4e7f-b86e-cedf57f946f9,ERROR,2,1
284,Principales variables ocupacionales. EPH continua. Actividad,1d9e67be-434c-441a-b90f-0b6d63177108,ERROR,2,2
285,Principales variables ocupacionales. EPH continua. Desempleo,52cd414d-ab6f-45dd-be93-0d765f1e58cf,ERROR,2,2
286,Principales variables ocupacionales. EPH continua. Empleo,1dc4f395-0403-4840-9263-01fd1d25eaa3,ERROR,2,2
287,Principales variables ocupacionales. EPH continua. Subocupación,1030116d-6213-41ae-8095-264b0c0aaf5b,ERROR,2,2
288,Principales variables ocupacionales. EPH continua. Subocupación demandante,c7aa7918-7510-4b8e-b2c8-6094fe2a3be7,ERROR,2,2
289,Principales variables ocupacionales. EPH continua. Subocupación no demandante,95a8f1ec-cfd9-4a28-9f61-8869be9718a6,ERROR,2,2
290,Principales variables ocupacionales. EPH puntual,7bc0f270-302c-49b3-8a86-b85f26efc955,ERROR,2,1
291,Producción de combustibles,78a276e9-50e9-4a98-975c-a0ec6960e530,ERROR,2,1
292,Producción y exploración de hidrocarburos - Pozos de Petróleo y Gas,84df8f30-bacd-4951-a98b-520d6949806a,ERROR,2,2
293,Producción Gas Natural desde 1950,3f66258f-e5e1-4846-bf24-9dac59d86b26,ERROR,2,1
294,Producción de GLP,2ae262a0-6cc7-4982-a7c4-f947dc6d4cdc,ERROR,2,2
295,Producción de GLP por planta,6519e2ee-0f6b-49ba-ab5b-f776cb1fae31,ERROR,2,2
296,Producción de hidrocarburos - Concesiones de Explotación,502a9a94-f667-4d09-ae07-fcf302a5dae9,ERROR,2,3
297,Producción de hidrocarburos - Lotes de Explotación,8eb600c3-20b1-4a69-8aed-5358974e0e53,ERROR,2,2
298,Producción de hidrocarburos - Productores de GLP,2499d0de-0f67-4076-905b-67b8e8f4d916,ERROR,2,2
299,Producción de hidrocarburos - Puntos de Venteo Declarados,ea7353b8-5d56-4318-9370-2e7d46f14f22,ERROR,2,2
300,Producción de hidrocarburos - Yacimientos,aa8d60f7-74fa-4aff-9ca9-9bb63f4293ea,ERROR,2,2
301,Producción Hidrocarburos - Yacimientos Según Profundidad Promedio,f12cd422-8d6c-4659-80ff-0a1c59a2b5fc,ERROR,2,2
302,Producción de Petróleo desde 1950,86747615-0b96-4a41-a25d-3f37a0593df6,ERROR,2,1
303,Producción de Petróleo y Gas,538f6ca5-205f-4e6f-8230-1588688ae777,ERROR,2,15
304,Producción de petróleo y gas por pozo (Capítulo IV),188a9600-c0f5-48f9-bdb0-b4a60b1d3743,ERROR,2,15
305,Producto Interno Bruto Agrícola. Subtotal Agrícola en millones de pesos de 1960,d5c77dc8-1b64-4e34-89ca-2865007906fa,ERROR,2,1
306,"Producto Interno Bruto Agricultura, Caza, Silvicultura y Pesca en millones de pesos de 1960",adb8ab7b-672e-46a3-9a94-eb092c9131c8,ERROR,2,1
307,"Producto Interno Bruto Comercio al por Mayor, Menor, Restaurantes y Hoteles en millones de pesos de 1960",56eade23-3162-43d4-a7a9-add3cd7badf2,ERROR,2,1
308,"Producto Interno Bruto en dólares, Producto Interno Bruto per cápita y población",cf41200a-6988-4396-ac0c-d1ccfe594924,ERROR,2,2
309,Producto Interno Bruto a Precios de Mercado. Precios constantes. Base 1993,156e7d47-8faf-4d9c-94f4-e082c81f2046,ERROR,2,2
310,Producto Interno Bruto a Precios de Mercado. Precios constantes. Base 2004,f6e5064d-bbfc-4662-9d4c-5f09ceb5a9fb,ERROR,2,2
311,Producto Interno Bruto a Precios de Mercado. Precios corrientes. Base 1993,7a1d82dd-4f10-4c90-98ae-3b81efe910fe,ERROR,2,2
312,Producto Interno Bruto a Precios de Mercado. Precios corrientes. Base 2004,720fca12-0e26-4a3d-819a-2a4f8dc10071,ERROR,2,2
313,Promedios de edad y antigüedad del personal,02b34cbc-4dac-4331-94fa-c99c7602a4ca,ERROR,2,3
314,Pronósticos de Producción de Petróleo y Gas,69fafccc-a5e6-4ec3-bdfe-3b873ba28d05,ERROR,2,5
315,"Proyectos de ciencia, tecnología e innovación",109f72bd-ac2e-494a-94c0-c9fe29774250,ERROR,2,2
316,Proyectos hidroeléctricos,a7feb3c2-4fee-46d5-a07c-d0ec9b04e09d,ERROR,2,1
317,Puestos de trabajo declarados  por sector de actividad económica,1b7046d5-37a9-4abc-8e0d-868430bc55ca,ERROR,2,2
318,Puestos de trabajo declarados  por sector provincia,02168d84-fb9d-4445-afb9-012ae32ffbd8,ERROR,2,2
319,Puntos de conexión al Plan Federal de Internet,bab52380-e3d3-48e9-b782-f74209566f68,ERROR,2,3
320,Puntos Digitales,7c1a3943-eb36-4871-88cb-e5c053cb4215,ERROR,2,1
321,Reclamos mensuales por tipo de servicio,253d0abb-84bf-4194-83dd-2e493246e919,ERROR,2,3
322,Reclamos mensuales recibidos por motivo de reclamo,45addd23-3e37-4f52-a9bd-1366af507467,ERROR,2,3
323,Reclamos por operador y motivo de reclamo,d3d16fca-d76c-4e12-89ea-83cb0c6891f6,ERROR,2,3
324,Recursos humanos en ciencia y tecnología,9af8346c-5ac2-4293-8a51-6aeb208e52c9,ERROR,2,2
325,Recursos tributarios totales y por tributo,67752444-181f-40a4-9fb3-001ec2464ed4,ERROR,2,3
326,Redes de distribución eléctrica,f81ae76f-9aeb-4c13-9970-aeae7fde46d2,ERROR,2,40
327,Refinación de hidrocarburos -  Petroquímicas,2e6042c7-89b7-42b7-b158-49de6402bc97,ERROR,2,2
328,Refinación de hidrocarburos - Refinerías,4133932d-37de-433e-b10d-b4eb819c703f,ERROR,2,2
329,Refinerías de Aceite Vegetal,532e303b-07be-425c-b5ab-87cfc571dbf3,ERROR,2,2
330,Registro de Audiencias,b02fee4e-9727-4864-bb8a-8a8e736d53f6,ERROR,2,3
331,Registro Central de Personas Contratadas,becaceb2-dbd0-4879-93bd-5f02bd3b8ca2,ERROR,2,1
332,Registro de empresas e instalaciones con tanques aéreos de hidrocarburos líquidos,8ff6c37d-e044-4cb2-939c-a9934793646b,ERROR,2,1
333,Registro de empresas e instalaciones de GLP,6098a595-c081-458d-b0b8-ee17de3c16a7,ERROR,2,1
334,Registro de empresas de hidrocarburos del upstream,6bef229e-8d8a-4729-86c6-171cb065242e,ERROR,2,3
335,Registro de empresas de transporte de hidrocarburos por ductos,8004e365-c3ff-4170-9773-76c2f79b1660,ERROR,2,1
336,Registro de obsequios a funcionarios públicos,ae7d78de-8aab-4de4-9c69-b427dc3c4ff1,ERROR,2,1
337,Registro de Proveedores Postales,16b344d8-ddee-42ac-8fda-619089e84e7a,ERROR,2,3
338,"Registro, sistematización y seguimiento de femicidios y homicidios agravados por el género",3d5ff734-e6ec-441f-8d6d-76d2338cb50f,ERROR,2,2
339,"Registro, sistematización y seguimiento de hechos de violencia institucional",ba3ed6d7-e416-488e-8017-52c30284ae73,ERROR,2,1
340,Registro Único de Audiencias de Gestión de Intereses,2889b09e-31ca-4f90-912e-2a50db874e33,ERROR,1,2
341,Registro Unificado de Víctimas del Terrorismo de Estado -RUVTE-,6765cab5-bcc1-4858-acca-f0de9b31ad05,ERROR,2,2
342,Registro de viajes fincianciados por terceros,202017b0-6dbd-49c6-ae7d-9c38c5c2bd9d,ERROR,2,1
343,Remuneración bruta de los asalariados registrados del sector privado,f309e333-801c-44ab-922a-8a6f6edf73b5,ERROR,2,1
344,Remuneración bruta promedio de los asalariados registrados del sector privado según rama de actividad,7113e4ad-3c12-4bee-9cb9-cfcb6c37a7cd,ERROR,2,2
345,Remuneración imponible promedio de los trabajadores estables (RIPTE),b0a49147-4ab0-4dc8-aced-163c4cc3aade,ERROR,2,1
346,"Remuneración neta de los puestos de trabajo, por sector de actividad económica",e5d7d5ec-deac-444b-a64f-aba224988eed,ERROR,2,2
347,"Remuneración neta de los puestos de trabajo del sector privado, por provincia",86c7a433-cddb-4785-b827-99bbcc741889,ERROR,2,2
348,"Remuneración total de los puestos de trabajo, por sector de actividad económica",a95a760e-4bb9-4abc-b2d5-1f9c3287e392,ERROR,2,2
349,"Remuneración total de los puestos de trabajo del sector privado, por provincia",be156e79-fbc2-4922-afed-d568535da9b2,ERROR,2,2
350,Rendimiento de los bonos de Estados Unidos,dc844cd8-bf7f-4176-9b4e-6c3688a316b8,ERROR,2,1
351,Renuncias de magistrados de la Justicia Federal y de la Justicia Nacional,c001e053-870d-4af8-80f9-9915da7368be,ERROR,2,5
352,Reservas internacionales y pasivos del BCRA,c5d1749b-5775-41f9-a099-bc3f3c12cb10,ERROR,2,1
353,Resultado de cuenta corriente de las principales economías,d9b09d25-b577-41ef-83cb-ab3ffc22d2d9,ERROR,2,2
354,Resultados Electorales 2015,f40188b7-e7fd-49a3-96ed-f13e8170dcdb,ERROR,2,20
355,"Salario mínimo, vital y móvil en pesos corrientes",b264f045-66d2-4e74-8a76-c622f844163f,ERROR,2,1
356,Saldo comercial clasificado el Nomenclador Común del Mercosur (NCM),24c72879-a38e-4108-9569-f134a2ba6247,ERROR,2,3
357,Saldo Comercial por Países y Regiones (FOB-CIF),598dfee8-3438-4a50-b96c-5110956d90e8,ERROR,2,3
358,Selección de magistrados del Poder Judicial y el Ministerio Público de la Nación,600efd32-8930-4328-9edc-480ac529db6b,ERROR,2,7
359,Sistema de Consulta Nacional de Rebeldías y Capturas - Co.Na.R.C.,dcde06ea-006c-42c7-967e-b00c1a106942,ERROR,2,1
360,Sistema de Contrataciones Electrónicas  (Argentina Compra),069b5833-e57d-4d7a-859b-67a80cfdff20,ERROR,2,9
361,Sistema Nacional de Estadísticas sobre Ejecución de la Pena – SNEEP,5971b433-5a38-4f76-bd0a-b557ee8c26bd,ERROR,2,14
362,Solicitudes de Acceso a la Información Pública,8bc053c8-efc2-485d-97d3-915c476d2741,ERROR,2,2
363,Solicitudes de Autorización de Portación de Armas de Fuego,5c907972-9292-4ec3-9456-02614667a8b5,ERROR,2,21
364,Solicitudes de Condición de Legítimo Usuario de Armas de Fuego,574d91d1-1d27-425e-9762-e8442b9f63d4,ERROR,2,22
365,Tasa de asalarización y de asalariados sin descuento jubilatorio,281c3fac-8334-473a-a6d8-96bc66a2cc1b,ERROR,2,2
366,Tasas trimestrales de variación de precios,d5b0fd07-5f61-425c-8019-bb4b45aafd30,ERROR,2,1
367,Telefonía móvil: minutos salientes (miles),0d528f77-7c74-4c7d-85ae-03eab5667b59,ERROR,2,3
368,Telefonía móvil: número de llamadas salientes,61b8a455-d6a4-4637-a636-d74fde8f8b35,ERROR,2,3
369,Tesauro SAIJ de Derecho Argentino,adf4eafb-cfa1-4436-b480-8505e882ae39,ERROR,2,1
370,Tipo de cambio nominal,75999fe0-1257-46e3-b20c-77a9a5da56ef,ERROR,2,3
371,Total nacional de accesos a Internet fijo por banda ancha y banda angosta,666f557f-4c90-47f6-b6e2-1f6c025badbe,ERROR,2,3
372,Total nacional de accesos a Internet fijo por tipo de tecnología,fd72c0b9-e88b-4b7f-94a5-dd551250c0a6,ERROR,2,3
373,Total nacional de accesos a telefonía fija,36b43c7d-7dde-4859-9ae1-cbc576249fc1,ERROR,2,3
374,Total nacional de accesos a telefonía móvil,23a94522-df04-4865-b8c0-fa395b311786,ERROR,2,3
375,Total nacional de accesos a televisión por suscripción y televisión satelital,6580acf8-ada6-4766-91f4-eacff7bc02b7,ERROR,2,3
376,Trabajadores registrados según modalidad ocupacional principal. Base 2012,d9c272b6-bae2-4e00-a08a-9648c8e60d34,ERROR,2,1
377,Transporte Eléctrico AT Estaciones Transformadoras,19b8dde3-9fdb-42da-817a-72a0b02c9926,ERROR,2,2
378,Transporte Eléctrico AT Estructuras,b44f8094-161b-4875-a2bd-6e84d8835d58,ERROR,2,2
379,Transporte Eléctrico AT Líneas,7f67eefa-64c7-46b4-bdfa-2f1c3c2f69ec,ERROR,2,1
380,Transporte Hidrocarburos -  Ductos Troncales - Gasoductos,698b56ad-11e6-4054-965c-a85ec4269668,ERROR,2,2
381,Transporte Hidrocarburos - Ductos Troncales - JP Ducto,dfc4d0e1-64fa-4f2a-8e60-06a0bdb7f398,ERROR,2,2
382,Transporte Hidrocarburos - Ductos Troncales - Oleoductos,9342c6ae-3dab-475b-88eb-1ea7b4949e0b,ERROR,2,2
383,Transporte Hidrocarburos - Ductos Troncales - Poliductos,f0a4c8bf-e20c-401e-baf5-03663cb594e8,ERROR,2,2
384,Transporte de hidrocarburos  - Ductos Troncales - Propanoductos,1f300255-c0c0-45ea-b64e-384f491912db,ERROR,2,2
385,Utilización de la capacidad instalada en la industria. En porcentaje. Base 2004,db84fd83-652a-4d67-8ac5-42506aec572d,ERROR,2,2
386,Utilización de la capacidad instalada en la industria. En porcentaje. Base 2006,6c119296-6fff-4c30-98ab-971d5a85d169,ERROR,2,3
387,Utilización de la capacidad instalada en la industria. En porcentaje. Base 2012,ee38e896-9a08-4b6e-b117-a4522af2f040,ERROR,2,3
388,Valores de la Canasta Básica de Alimentos  y Canasta Básica Total.,4c6b5ce7-e618-4882-921d-c02c02da7a28,ERROR,2,1
389,"Variaciones de los índices de obreros ocupados, horas trabajadas y salario por obrero en la industria manufacturera",5d56acb6-5017-435c-a5dd-a45d1859ba82,ERROR,2,1
390,Ventas al Mercado Interno de Producción Nacional. Base 1994,f19bc5be-4bd5-4405-90a1-556100cd1848,ERROR,2,3
391,Ventas GLP,31619b02-c0eb-4dfd-aa4a-b2401269c446,ERROR,2,5
392,Ventas de Supermercados (Base 1996) y evolución de artículos por grupos (base 2008),f21aaa4c-b376-498d-bf33-a851f7ad1b15,ERROR,2,3
